sample_id	ancestral_000	ancestral_001	ancestral_002	ancestral_003	ancestral_004	ancestral_005	ancestral_006	ancestral_007	ancestral_008	ancestral_009	ancestral_010	ancestral_011	ancestral_012	ancestral_013	ancestral_014	ancestral_015	ancestral_016	ancestral_017	ancestral_018	ancestral_019	ancestral_020	ancestral_021	ancestral_022	ancestral_023	ancestral_024	ancestral_025	ancestral_026	ancestral_027	ancestral_028	ancestral_029	ancestral_030	ancestral_031	ancestral_032	ancestral_033	ancestral_034	ancestral_035	ancestral_036	ancestral_037	ancestral_038	ancestral_039	ancestral_040	ancestral_041	ancestral_042	ancestral_043	ancestral_044	ancestral_045	ancestral_046	ancestral_047	ancestral_048	ancestral_049	ancestral_050	ancestral_051	ancestral_052	ancestral_053	ancestral_054	ancestral_055	ancestral_056	ancestral_057	ancestral_058	ancestral_059	ancestral_060	ancestral_061	ancestral_062	ancestral_063	ancestral_064	ancestral_065	ancestral_066	ancestral_067	ancestral_068	ancestral_069	ancestral_070	ancestral_071	ancestral_072	ancestral_073	ancestral_074	ancestral_075	ancestral_076	ancestral_077	ancestral_078	ancestral_079	ancestral_080	ancestral_081	ancestral_082	ancestral_083	ancestral_084	ancestral_085	ancestral_086	ancestral_087	ancestral_088	ancestral_089	ancestral_090	ancestral_091	ancestral_092	ancestral_093	ancestral_094	ancestral_095	ancestral_096	ancestral_097	ancestral_098	ancestral_099
wave2b_alpha_by_m__c0080__sb0007__g100	0.009338187	0.005350904	0.00030647	0.000253016	0.009011838	0.02365305	0.018378371	0.020906567	0.002205781	0.002221238	0.049479747	0.000799901	0.004414553	0.000876106	0.000805565	0.001236234	0.000945144	0.012685492	0.000215956	0.000353522	0.00905031	0.041621628	0.001951424	0.019444853	0.000498867	0.000230633	0.002112876	0.002174263	0.000859753	0.000627384	0.049865851	0.003240467	0.003567429	0.003167333	0.000934963	0.002683712	0.006073497	0.000545942	0.011116925	0.000292875	0.0003996	0.001055096	0.000283855	0.043756528	0.001164032	0.000285225	0.000227024	0.000277361	0.005221528	0.00060392	0.088000114	0.000256621	0.000994768	0.001972899	0.000168491	0.067939961	0.000503967	0.007203622	0.011127596	0.043656957	0.00025493	0.000736811	0.003692897	0.001280687	0.063808198	0.000479619	0.006663437	0.009553393	0.002808477	0.00096991	0.035207294	0.007105208	0.002796964	0.003026399	0.000187515	0.000291427	0.000268943	0.000513397	0.001744902	0.016366915	0.093649961	0.002138575	0.000720278	0.000684517	0.013558848	0.006773562	0.003716741	0.005107725	0.067741375	0.00051932	0.001046582	0.008029111	0.005905752	0.003076491	0.005909713	0.004857245	0.003397811	0.000681655	0.015460921	0.000668702
wave2b_alpha_by_m__c0080__sb0008__g100	0.008986402	0.005440926	0.000223742	0.000196096	0.009573917	0.022606231	0.019040833	0.021274456	0.001952616	0.002165491	0.048146545	0.001010197	0.004983704	0.000609524	0.000750806	0.001204323	0.001032119	0.01253988	0.00018893	0.00025879	0.00896456	0.043039509	0.002110206	0.019802619	0.000556274	0.00026614	0.002341164	0.002509448	0.000847129	0.000984104	0.053965627	0.003804459	0.004037149	0.004284725	0.000807055	0.002721988	0.005885597	0.000467808	0.011092527	0.000235939	0.000370862	0.001223038	0.000242655	0.04302969	0.00095816	0.000245324	0.000225266	0.000307125	0.005234774	0.000368597	0.088832418	0.000303257	0.001408787	0.002221157	0.000177898	0.063503238	0.000661746	0.006386014	0.010498482	0.043229548	0.000377842	0.000517776	0.003766254	0.001388665	0.062624535	0.000465845	0.006997762	0.009222435	0.002189544	0.000881856	0.035131035	0.00782452	0.002526249	0.003417809	0.000322526	0.000280766	0.000261126	0.00101057	0.001988039	0.017045272	0.09430521	0.001987383	0.000527795	0.000625334	0.012718124	0.007746456	0.004274278	0.004960634	0.066660391	0.000614839	0.001144815	0.007564116	0.005826677	0.002946563	0.005519669	0.004306544	0.003537505	0.000721424	0.014870489	0.000563737
wave2b_alpha_by_m__c0080__sb0009__g100	0.009293128	0.004803994	0.00027672	0.000348108	0.009390277	0.023060964	0.018043397	0.021431698	0.001829904	0.002086479	0.049274252	0.000914542	0.004634659	0.000813346	0.000895804	0.001217301	0.001296304	0.012729848	0.000295713	0.000239433	0.009672551	0.043475995	0.002146437	0.019834926	0.000655283	0.000238295	0.002457949	0.002538148	0.000672917	0.000767727	0.049635819	0.003515041	0.003807863	0.003851218	0.000841702	0.003298165	0.006287374	0.000498349	0.011330885	0.000318708	0.000204675	0.001022411	0.0002213	0.042753161	0.001330778	0.000227295	0.000368057	0.000221052	0.004642508	0.000458616	0.086118411	0.000191885	0.001127828	0.00148292	0.000230957	0.066164598	0.000531769	0.006250866	0.011141124	0.043567798	0.000285984	0.000592325	0.004635903	0.001355174	0.063477875	0.000392552	0.007070329	0.009779594	0.002693517	0.000932068	0.034677853	0.007675039	0.002861087	0.003149076	0.000263729	0.0002469	0.00029284	0.000843556	0.001869144	0.015593171	0.094943438	0.002180433	0.000457648	0.000855137	0.012637933	0.007368036	0.003946094	0.004778679	0.068936026	0.000452402	0.000928162	0.007631456	0.006100326	0.002877549	0.006021569	0.003921569	0.003755168	0.001184077	0.014798125	0.000559225
wave2b_alpha_by_m__c0080__sb0010__g100	0.008744725	0.005653073	0.000226623	0.000253304	0.010025554	0.022896888	0.018866658	0.02055476	0.002025824	0.002238587	0.049734701	0.000794731	0.004281544	0.000727483	0.000873809	0.001291641	0.001047751	0.012245419	0.000206384	0.000268633	0.009730938	0.04198646	0.002180241	0.019092113	0.000561298	0.000311883	0.002273691	0.002211723	0.000986081	0.000922614	0.0505508	0.003044616	0.003384563	0.004135762	0.000827202	0.002937628	0.007044237	0.000481208	0.010498389	0.000234624	0.000270631	0.001074714	0.000242056	0.044812017	0.001018274	0.000314036	0.000282931	0.000309532	0.00523249	0.000723202	0.086160787	0.00029558	0.001216875	0.001789561	0.000299832	0.066637638	0.000406839	0.006713728	0.01079203	0.043188378	0.0001789	0.000692512	0.003714282	0.001186311	0.065221299	0.000407086	0.007005779	0.00913033	0.002346364	0.000844634	0.035175498	0.007914988	0.002665138	0.003148534	0.000409623	0.000276776	0.000329497	0.000507237	0.001847937	0.015957371	0.092469606	0.002330062	0.0005502	0.000994566	0.013673017	0.007000158	0.003566847	0.004508662	0.068942688	0.000528201	0.001037115	0.008807517	0.006540078	0.002865998	0.005946264	0.004645914	0.003666748	0.000855922	0.013348504	0.000626543
wave2b_alpha_by_m__c0080__sb0011__g100	0.009142639	0.006026136	0.000257342	0.000240924	0.008817822	0.023046026	0.018630992	0.020829374	0.001838933	0.002547905	0.050364694	0.000892031	0.005092705	0.001004178	0.000672523	0.001213046	0.000999129	0.011838266	0.000197178	0.000268512	0.008910595	0.04083938	0.001664236	0.019318127	0.000463758	0.000360066	0.001916035	0.001910278	0.000955578	0.000729035	0.051881564	0.003349934	0.003450803	0.003827838	0.000955542	0.002873068	0.006621068	0.000455112	0.010480156	0.000435802	0.000240706	0.001028138	0.000194299	0.045313789	0.001220641	0.000248516	0.000296034	0.00030209	0.005660492	0.000383438	0.086499687	0.000192592	0.000960287	0.001927998	0.000159055	0.065428048	0.000464463	0.005754055	0.011420677	0.043633039	0.000381264	0.000427033	0.003800721	0.001558037	0.064466192	0.000517964	0.006982268	0.010062002	0.002712415	0.001024042	0.032832509	0.007002269	0.003098033	0.003234059	0.000227513	0.000314834	0.000201623	0.000522126	0.002010455	0.016059991	0.096949319	0.002444305	0.000507158	0.000668664	0.013221346	0.00699337	0.004108614	0.005253415	0.068032062	0.000518588	0.000898194	0.007552214	0.006106771	0.002909264	0.005813827	0.004090896	0.00358946	0.000956496	0.014787589	0.000516724
wave2b_alpha_by_m__c0080__sb0012__g100	0.009108426	0.005119655	0.000202657	0.000266225	0.009485444	0.022090177	0.02018104	0.020918444	0.001910724	0.002379367	0.050653405	0.001072083	0.005381429	0.000806597	0.000679523	0.000960047	0.000996142	0.012720262	0.000367334	0.00023765	0.009324003	0.04127415	0.001867172	0.019805421	0.000381867	0.000444501	0.002030944	0.00280665	0.000984958	0.000742178	0.052770956	0.003541539	0.003792357	0.003560555	0.000931693	0.002963091	0.006196229	0.000492243	0.010620279	0.000260597	0.000270522	0.001043051	0.000205067	0.042233727	0.001026233	0.000503394	0.000285238	0.000288491	0.004573719	0.000453263	0.08314831	0.000238849	0.000993344	0.002071765	0.000283737	0.066436381	0.000714365	0.005887624	0.011472826	0.04416485	0.000199073	0.000640363	0.003201489	0.00147161	0.064178726	0.000384688	0.007288331	0.00886103	0.002392823	0.000823218	0.03448273	0.007512959	0.002646426	0.002860279	0.000297281	0.00040652	0.000215943	0.000517713	0.001798995	0.016761129	0.096742658	0.002486004	0.000382556	0.000663172	0.013951156	0.006507739	0.00366929	0.004686672	0.068828405	0.00072143	0.001049139	0.00740079	0.006543399	0.002982305	0.005441226	0.004237821	0.003559212	0.000769931	0.015178573	0.000634426
wave2b_alpha_by_m__c0081__sb0001__g100	0.009079156	0.005227771	0.000314372	0.000265057	0.009397451	0.023641377	0.018738862	0.021075819	0.002024353	0.002148912	0.0497038	0.000819183	0.004733839	0.000813468	0.000828498	0.001042562	0.00116371	0.01270912	0.000284471	0.000283049	0.009077983	0.042430613	0.002054364	0.019472093	0.000533179	0.000285022	0.002193201	0.002212815	0.000797434	0.000877304	0.051813565	0.003284341	0.003798186	0.003762767	0.000844867	0.002779044	0.006586198	0.000543305	0.010886536	0.000257377	0.000283206	0.001250307	0.000266458	0.043624685	0.001122989	0.000271721	0.000264163	0.000302533	0.004968996	0.000569936	0.086293507	0.000256899	0.001070817	0.001894464	0.000287397	0.064855853	0.00059516	0.006586924	0.010980497	0.043523663	0.00032807	0.000574311	0.003705187	0.001442964	0.064686837	0.000621207	0.006940051	0.009387241	0.002520115	0.000856048	0.034359058	0.007556439	0.002849967	0.003113722	0.000258719	0.000289066	0.000295328	0.000520185	0.002029991	0.01627101	0.093467693	0.002229518	0.000539899	0.000923992	0.01322035	0.007087515	0.003942562	0.005107692	0.068693157	0.000574225	0.001145763	0.007738105	0.006128984	0.003033157	0.005858923	0.004139786	0.00368483	0.000860286	0.01440897	0.000553878
wave2b_alpha_by_m__c0081__sb0002__g100	0.009138289	0.005287222	0.000266498	0.000318108	0.00919502	0.02315421	0.018728139	0.020837611	0.002115995	0.002155826	0.049666239	0.000850617	0.004704055	0.000853773	0.000832276	0.001107194	0.001104982	0.012671252	0.000263789	0.000301032	0.009215282	0.042176903	0.001923829	0.019607606	0.000583217	0.000306956	0.002199157	0.002233573	0.000825044	0.000796745	0.051801749	0.003352439	0.003684042	0.003738858	0.000873995	0.002798043	0.006432404	0.000592309	0.010660399	0.000314988	0.000270138	0.001127338	0.000268571	0.043712292	0.001249092	0.000264855	0.000271922	0.00026157	0.004910377	0.000536481	0.086144004	0.000260863	0.001145591	0.002060374	0.000268305	0.065070548	0.000547489	0.006628922	0.011076297	0.043707833	0.000278665	0.000555381	0.003655497	0.001470639	0.064711084	0.000554055	0.006718049	0.009502141	0.002546802	0.000854527	0.034706864	0.007887174	0.002822907	0.003145256	0.000267447	0.000282839	0.00030099	0.000520603	0.002073052	0.016410707	0.093161874	0.002236706	0.000559242	0.000811106	0.013294038	0.007164386	0.003958461	0.005071191	0.068589984	0.00059824	0.001064831	0.007922362	0.006235488	0.003059055	0.00584246	0.004251408	0.003550022	0.000796356	0.014551426	0.000564158
wave2b_alpha_by_m__c0081__sb0003__g100	0.00906893	0.005313069	0.000281609	0.000270206	0.009355609	0.02341945	0.018949913	0.020949113	0.002116269	0.002238589	0.049221882	0.000861755	0.004814655	0.00083282	0.000854068	0.001130789	0.001158213	0.01269992	0.0002739	0.000268206	0.009217779	0.042524625	0.001964435	0.019481458	0.000573125	0.000304169	0.002190876	0.002265755	0.000829981	0.000837914	0.052305617	0.003418996	0.003733149	0.00363448	0.000834939	0.002807873	0.006424406	0.000539242	0.010674064	0.000257733	0.000265647	0.001106685	0.000276557	0.043659903	0.001141225	0.000276004	0.000277464	0.000276292	0.005065145	0.000615925	0.086466065	0.000267687	0.00116748	0.001915741	0.000288241	0.065510557	0.000565507	0.006451208	0.010926907	0.043348003	0.000289203	0.000586081	0.003699618	0.001387186	0.064466416	0.000549424	0.00673849	0.009649502	0.002461763	0.000839359	0.034977376	0.007521136	0.002716148	0.003088634	0.00027277	0.000304856	0.000283855	0.000563137	0.001976608	0.01619591	0.092274423	0.002245034	0.000630579	0.000797049	0.013127318	0.007011705	0.00397496	0.005049276	0.068265315	0.000532929	0.00112864	0.007887399	0.006244711	0.003153249	0.006209272	0.004207983	0.003646455	0.000878868	0.014864767	0.000534772
wave2b_alpha_by_m__c0081__sb0004__g100	0.009093835	0.005523742	0.000256336	0.000282729	0.0092203	0.02358132	0.018987308	0.020801666	0.001945444	0.002190821	0.04963	0.00089857	0.00497821	0.000851307	0.00084104	0.001084966	0.001131635	0.012480246	0.0003364	0.000301302	0.009315528	0.042482529	0.001942429	0.019531566	0.000545555	0.000285411	0.002193087	0.002198507	0.000816378	0.00082182	0.05207876	0.003344658	0.003522112	0.003686217	0.000875035	0.002827839	0.006429364	0.00056143	0.010602733	0.000281287	0.000274494	0.001148683	0.000325068	0.043574692	0.001220569	0.000267087	0.000319787	0.000278054	0.005002123	0.000574702	0.08570547	0.000290273	0.001062499	0.001956512	0.000278392	0.06532922	0.000527162	0.006443352	0.011143423	0.042950412	0.000298815	0.00059757	0.003626702	0.001442189	0.064688976	0.00052604	0.006622157	0.009447908	0.002500902	0.000791637	0.034782916	0.007654094	0.002868471	0.002976553	0.000273316	0.000264617	0.000257895	0.000544687	0.001958671	0.016510296	0.093565384	0.002230701	0.000557364	0.000837344	0.013421859	0.007081927	0.00385924	0.004994632	0.06850168	0.000528445	0.001135101	0.008041025	0.006133653	0.003060614	0.005800331	0.004229311	0.003633856	0.000895353	0.014862286	0.000564086
wave2b_alpha_by_m__c0081__sb0005__g100	0.009030204	0.005361484	0.000295231	0.000280483	0.009296404	0.023705736	0.018724082	0.020811495	0.002114839	0.002437578	0.049585068	0.000830906	0.004810675	0.000876711	0.000819181	0.001132123	0.001088162	0.012775428	0.000259803	0.000307837	0.009032123	0.042244347	0.001946449	0.019457164	0.000597678	0.000278551	0.002189372	0.002260503	0.00083163	0.000900858	0.051867705	0.003382952	0.003540012	0.003638476	0.000836366	0.002949097	0.006554666	0.000542697	0.010630367	0.000267868	0.00030104	0.00110009	0.000256636	0.043261391	0.001222184	0.00027511	0.000285417	0.000258108	0.005018648	0.000635364	0.086077187	0.00026939	0.001157771	0.00193727	0.000304729	0.065452981	0.000558439	0.006487492	0.011179687	0.043601666	0.000290782	0.000559819	0.003562442	0.001342253	0.06454214	0.0005504	0.006666112	0.009569462	0.002436015	0.000870497	0.034519691	0.00760811	0.002770176	0.003063099	0.000258342	0.00026425	0.000284464	0.000547011	0.001916683	0.016258053	0.093700119	0.002295495	0.000549959	0.000851725	0.013164365	0.00708935	0.003760557	0.005169413	0.068322894	0.000554156	0.001113224	0.007963672	0.006266784	0.003150059	0.005876794	0.004278151	0.003742484	0.000855307	0.014736266	0.000546514
wave2b_alpha_by_m__c0081__sb0006__g100	0.008941891	0.005343213	0.000338963	0.000288343	0.009339854	0.023215239	0.018901809	0.021117062	0.001929306	0.00226452	0.049343044	0.000862192	0.005031229	0.00080007	0.000798356	0.001093946	0.001149868	0.012542971	0.000303276	0.000304258	0.009539965	0.042450511	0.002006067	0.019309747	0.000521883	0.000262923	0.002213268	0.002240637	0.000854615	0.000833537	0.051728935	0.003361161	0.003600713	0.003842634	0.00088475	0.002795116	0.006332638	0.000539641	0.010747157	0.000276823	0.00028484	0.001111694	0.00031013	0.043876406	0.001136111	0.000285063	0.000257135	0.000267685	0.005047854	0.000540942	0.086625781	0.00032199	0.001179348	0.001977869	0.000281426	0.065128514	0.000546409	0.006386143	0.011083365	0.043181906	0.000265021	0.000560802	0.003738487	0.001365715	0.063809655	0.000544915	0.006874547	0.009537208	0.002555391	0.000858659	0.03478068	0.007667039	0.002890424	0.003092387	0.000279188	0.00026869	0.000297814	0.000542597	0.001953709	0.016333283	0.093534346	0.002265233	0.000535637	0.000872377	0.013431631	0.007014658	0.003946676	0.00499311	0.06854028	0.000535972	0.001115327	0.00777901	0.006253298	0.003193022	0.005905538	0.004279604	0.003726465	0.00081856	0.014428128	0.000532175
wave2b_alpha_by_m__c0081__sb0007__g100	0.009016346	0.00543487	0.000257422	0.000259796	0.009186902	0.023563112	0.018627443	0.020759069	0.00196311	0.002320697	0.049365739	0.000849743	0.004753321	0.000790899	0.000833072	0.001089459	0.00114585	0.012609958	0.000315683	0.000256815	0.009374149	0.042429522	0.001953002	0.019414797	0.000547723	0.000273249	0.002185639	0.002216283	0.000860188	0.000811389	0.050872863	0.003354899	0.003738095	0.003618288	0.000814131	0.002897792	0.006399593	0.000551073	0.011032236	0.000257439	0.000271349	0.001134089	0.000294886	0.043975703	0.001156558	0.000323016	0.000291968	0.000282853	0.004986083	0.000624723	0.086760885	0.000260965	0.001119242	0.002055161	0.000278328	0.065501376	0.000546281	0.006601316	0.010933505	0.043744681	0.000287077	0.000574427	0.00369575	0.001424731	0.064101556	0.000538989	0.006652686	0.009592485	0.002528664	0.000868585	0.035026646	0.007559871	0.002805625	0.003073488	0.000316273	0.000268614	0.000283443	0.000528406	0.001887827	0.01626523	0.093151815	0.002298003	0.000550271	0.0008429	0.013266562	0.007108805	0.00396085	0.005014247	0.068687959	0.000536515	0.001115839	0.007938822	0.006123049	0.003010722	0.006052176	0.004239561	0.003557409	0.00084501	0.014719172	0.000555316
wave2b_alpha_by_m__c0081__sb0008__g100	0.009129033	0.005330592	0.000278952	0.000300416	0.009447337	0.022982015	0.018904621	0.02094963	0.001932052	0.002295144	0.04926256	0.000881683	0.004683257	0.000804564	0.000810329	0.001122962	0.001104431	0.012720019	0.000316972	0.000287384	0.00916714	0.042616855	0.002017121	0.019557606	0.000608988	0.00025596	0.002340871	0.002273818	0.000871673	0.000832503	0.051866974	0.003561461	0.003658773	0.003739743	0.000873706	0.002867919	0.006365248	0.000606489	0.010667832	0.000313621	0.00027602	0.001097162	0.000294666	0.043726752	0.001098064	0.000281424	0.000269774	0.000271977	0.00523918	0.000560777	0.086915133	0.00028445	0.001120312	0.001992268	0.000272831	0.065117548	0.000550761	0.006479328	0.010935282	0.043409443	0.000255637	0.000554362	0.003661	0.00138764	0.064242344	0.000575976	0.006693302	0.009392634	0.002449699	0.000926817	0.034538688	0.007696305	0.00277075	0.003079378	0.000302781	0.000273583	0.00032697	0.000582801	0.002018112	0.016227959	0.093847086	0.002271121	0.000528262	0.000801027	0.013203728	0.00712619	0.003958512	0.005123773	0.068234329	0.000551076	0.001108832	0.007801663	0.006123662	0.003087782	0.005877023	0.004202784	0.003599242	0.000812596	0.014420879	0.000562289
wave2b_alpha_by_m__c0081__sb0009__g100	0.009014633	0.005329683	0.000321829	0.000280542	0.009276648	0.023214813	0.018606709	0.020998372	0.001978254	0.002184992	0.049521224	0.000812755	0.004776957	0.000813205	0.000836429	0.001169113	0.00111308	0.012614059	0.000261289	0.000261455	0.00926913	0.042726945	0.001946692	0.019281419	0.000599741	0.00030124	0.002235708	0.002388964	0.000934878	0.000839109	0.051436433	0.003348097	0.003855444	0.003687911	0.000860968	0.002931738	0.006422774	0.000528609	0.010721402	0.00026895	0.000316437	0.001111005	0.000260829	0.04361377	0.001120902	0.000317846	0.000284128	0.000277053	0.004968575	0.000545365	0.085905897	0.000258163	0.001135933	0.00183455	0.00035893	0.065658536	0.000563202	0.006476597	0.011108321	0.043354749	0.000271401	0.000559912	0.003747528	0.0013964	0.064511298	0.000584345	0.00696461	0.009595187	0.002485211	0.000884087	0.034594833	0.007504928	0.002766708	0.003136634	0.000296131	0.000276227	0.00028556	0.00056494	0.00199172	0.016326788	0.093494034	0.002217063	0.000555507	0.00082784	0.013127075	0.00718866	0.003985848	0.004989209	0.06869501	0.000609445	0.001062634	0.007824462	0.006065941	0.003092562	0.00582743	0.004142235	0.003722875	0.000904942	0.014898074	0.000581725
wave2b_alpha_by_m__c0081__sb0010__g100	0.008981501	0.005432638	0.000271827	0.00027035	0.009390979	0.023293172	0.018975384	0.020603538	0.002020684	0.002275441	0.04964066	0.000861817	0.004700304	0.00092829	0.00086897	0.001103492	0.001125938	0.012750492	0.000296879	0.000287415	0.00928253	0.042671386	0.001933621	0.019349514	0.000609735	0.00027054	0.002260565	0.00228973	0.00079441	0.000807942	0.051628585	0.003318905	0.0036731	0.003765788	0.000866424	0.002836696	0.006547743	0.000547579	0.010403966	0.000261101	0.000258026	0.001132297	0.000284838	0.043693876	0.001079773	0.00027866	0.000256038	0.000283215	0.005125051	0.000607534	0.086029342	0.000266054	0.001055894	0.001947422	0.000289484	0.065440281	0.000545402	0.006456219	0.011045245	0.043379329	0.000259578	0.000533443	0.003768043	0.001407021	0.064418215	0.000564053	0.006731827	0.00959928	0.002440749	0.00086221	0.034547147	0.007707466	0.002802412	0.003114683	0.000278645	0.000256223	0.00026015	0.000547501	0.00201665	0.016401547	0.092861723	0.002280978	0.000614767	0.000828893	0.013270995	0.007028873	0.003897232	0.005017138	0.068643415	0.000549503	0.001219484	0.008333109	0.006362749	0.003205352	0.005870602	0.004355619	0.003640191	0.00094438	0.014334403	0.00057014
